@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
1,0.914609,0.30446,0.073093,0.036862,0.009969,0.006447,0.279973,-1.684545,-11.048487,-0.268229,0.437572,0.177997,0.024172,0.312358,0.115105,0,3,1.142857,1,1.142857,1.173832,0.259222,0.141262,0.00758,0.005811,0.013351,0.00005,-0.000004,0.000321,-0.000363,0.139493,0.328504,0.114065,0.003101,0.126909,0.039487,0,4,0.875,1,1.016129,1.972465,1.057855,0.798633,0.050488,0.045894,0.00898,0.001585,-0.000003,-0,0,-0,0.087402,0.188681,0.034897,0.00206,0.033256,0.011355,0,7,1.075758,1,1.745501,NotSpot
1,0.452807,0.071166,0.058488,0.008411,0.012326,-0.055823,-0.149354,2.84865,12.946645,0.004267,0.345732,0.067114,0.006966,0.138692,0.05217,0,1,0.285714,0,0.238095,0.67281,0.220003,0.057331,0.01991,0.006899,0.001514,0.000099,0.000174,0.00007,-0.000175,0.08414,0.160463,0.025342,0.001446,0.074654,0.019667,0,2,0.40625,0,0.44254,1.386533,0.933726,0.713723,0.052481,0.034792,0.0115,0.000215,-0.000019,-0.000001,0,0,0.098773,0.122924,0.0171,0.001369,0.029137,0.007885,0,4,0.636364,0,0.719889,NotSpot
0,0.509326,0.053144,0.019879,0.016754,0.044412,0.064258,-0.009821,-3.54055,-9.609086,0.016511,0.389318,0.081529,0.004176,0.131593,0.052179,0,2,0.571429,0,0.619048,0.69473,0.185404,0.046215,0.024568,0.003117,0.004754,-0.000186,-0.000102,0.000141,0.000152,0.073901,0.16885,0.02626,0.001361,0.068914,0.022417,0,3,0.59375,0,0.700605,1.405088,0.895761,0.710357,0.049305,0.035363,0.01571,0.000447,-0.000017,-0.000001,-0,0,0.100378,0.121094,0.016272,0.001421,0.026884,0.008745,0,4,0.661616,0,0.742783,NotSpot
0,0.585464,0.158067,0.125989,0.033353,0.066412,-0.001698,-0.240834,0.188431,9.934535,-0.001275,0.404927,0.094251,0.006161,0.130735,0.062694,0,2,0.571429,0,0.619048,0.745036,0.159572,0.040223,0.029207,0.007306,0.007741,-0.000256,-0.000307,0.000011,0.000405,0.062124,0.176206,0.027537,0.002059,0.064264,0.030849,0,3,0.5,0,0.645161,1.447668,0.862204,0.702632,0.046831,0.038299,0.015776,0.000717,-0.000014,-0.000002,-0,0,0.100906,0.123271,0.016342,0.001701,0.02496,0.010471,0,4,0.681818,0,0.745962,NotSpot
1,0.6805,0.193563,0.184952,0.006114,0.037811,-0.019257,0.076358,3.690125,-7.101707,-0.002497,0.415304,0.106839,0.009189,0.146232,0.075653,0,1,0.428571,0,0.285714,0.821206,0.140706,0.047168,0.025452,0.014927,0.009981,-0.000073,-0.000242,-0.000205,0.000137,0.057693,0.189128,0.032658,0.002572,0.066688,0.03789,0,3,0.65625,0,0.813508,1.521491,0.84099,0.700284,0.045209,0.042437,0.012002,0.000977,-0.00001,-0.000002,-0,0,0.099648,0.13313,0.018461,0.001933,0.024532,0.011898,0,4,0.742424,0,0.882557,NotSpot
0,0.802142,0.286964,0.152287,0.004713,-0.011985,0.100944,0.355803,-3.936037,-3.036948,-0.129965,0.410962,0.121696,0.01184,0.187287,0.083644,0,2,1,1,1,0.924139,0.121997,0.069595,0.015497,0.013888,0.011448,0.000088,-0.000039,-0.000267,-0.000316,0.067987,0.218655,0.047687,0.002521,0.083007,0.036774,0,2,0.75,0.5,0.709677,1.632884,0.830742,0.708745,0.045965,0.043659,0.006289,0.00118,-0.000003,-0.000001,-0,0,0.095913,0.151886,0.023452,0.001867,0.026838,0.011604,0,4,0.808081,0,0.998513,NotSpot
2,0.926294,0.374211,0.04422,0.003775,-0.000239,-0.057229,-0.17285,1.011157,10.103075,-0.333766,0.428194,0.152958,0.018224,0.251945,0.090867,0,2,1.142857,1,0.809524,1.068133,0.141839,0.106586,0.012083,0.000038,0.011731,0.000094,-0.000046,-0.00005,-0.000325,0.094465,0.276108,0.080213,0.002327,0.10786,0.032563,0,3,0.75,0.5,0.774194,1.784063,0.857769,0.71593,0.048069,0.041249,0.000103,0.001288,0.000005,-0.000001,-0,-0,0.089214,0.177259,0.031161,0.001681,0.031176,0.010037,0,6,0.90404,1,1.193791,NotSpot
1,1.025848,0.351279,0.062077,0.02452,-0.002739,0.004953,0.077257,1.217473,-9.483859,-0.313722,0.519073,0.239905,0.034054,0.336184,0.10106,0,2,1,1,0.333333,1.280106,0.254258,0.147998,0.016934,0.005536,0.009866,0.000184,-0.000308,0.000267,0.000154,0.125528,0.367221,0.136547,0.002489,0.136275,0.028933,0,4,1.03125,1,1.257056,1.973917,0.948069,0.693811,0.04958,0.036249,0.006433,0.001281,0.000013,-0,-0,-0,0.079396,0.204781,0.040564,0.001577,0.036142,0.008213,0,10,1.222222,1,2.49859,NotSpot
0,0.392214,0.181567,0.052474,0.005147,-0.052167,-0.04117,0.223313,0.490764,-12.788397,0.13424,0.308053,0.057254,0.01311,0.101113,0.05801,0,2,0.428571,0,0.619048,0.644659,0.252446,0.04933,0.018747,0.009974,-0.000969,0.000191,0.000432,-0.00012,-0.000239,0.078052,0.139691,0.016986,0.001684,0.050103,0.026534,0,2,0.3125,0,0.350806,1.315902,0.923689,0.671243,0.047749,0.034955,0.014798,-0.00006,-0.000028,-0.000001,0,0,0.097502,0.093297,0.010133,0.001753,0.021344,0.010277,0,4,0.611111,0,0.716018,NotSpot
0,0.408747,0.183809,0.078584,0.043501,0.022172,0.035835,-0.025578,1.404108,0.086078,0.218892,0.368062,0.074431,0.009229,0.101902,0.050074,0,0,0,0,0,0.658171,0.249424,0.041726,0.024593,0.008935,0.002322,0.000042,0.000117,-0.000016,0.000108,0.075255,0.151012,0.019443,0.001097,0.048294,0.024286,0,3,0.53125,0,0.644153,1.339776,0.93103,0.681606,0.042942,0.034403,0.021685,0.000115,-0.000023,-0.000001,-0,0,0.099029,0.097784,0.010805,0.001444,0.020216,0.010129,0,4,0.621212,0,0.713659,NotSpot
0,0.559248,0.161507,0.123836,0.0243,0.088711,0.055115,-0.222683,-2.102041,2.300223,0.01337,0.485656,0.10434,0.008908,0.113416,0.051928,0,3,0.571429,0,1.285714,0.719054,0.159806,0.040938,0.020388,0.000474,0.005428,-0.000064,-0.00023,0.000123,0.000329,0.060852,0.170857,0.024759,0.001344,0.051503,0.026876,0,3,0.625,0,0.822581,1.391171,0.831922,0.672117,0.040221,0.035099,0.023723,0.000337,-0.000016,-0.000001,-0,0,0.099043,0.109229,0.012948,0.001314,0.020364,0.010207,0,4,0.646465,0,0.706866,NotSpot
1,0.78766,0.266488,0.117042,0.044497,0.084582,-0.06182,-0.205255,-0.295379,8.027457,-0.339033,0.558929,0.133391,0.011544,0.143335,0.059792,0,2,0.857143,1,0.809524,0.820602,0.032942,0.0515,0.013147,0.010327,0.007898,-0.000016,-0.000346,0.000084,0.000089,0.04868,0.198063,0.035361,0.001451,0.064989,0.027139,0,4,0.8125,0,1.189516,1.477375,0.689715,0.656773,0.041886,0.036272,0.018681,0.000566,-0.000006,-0.000001,-0,0,0.096839,0.129344,0.017492,0.001313,0.022842,0.009673,0,6,0.722222,0,0.983362,NotSpot
2,0.95624,0.337574,0.123268,0.038261,0.030577,-0.052895,0.348633,1.286584,-14.00966,-0.499103,0.549994,0.159921,0.012608,0.194172,0.067908,0,2,1.142857,1,0.809524,0.95639,0.00015,0.075564,0.020101,0.002345,0.009574,0.000153,-0.000352,-0.000135,-0.000269,0.053118,0.239335,0.056263,0.001564,0.086921,0.025068,0,4,0.9375,1,1.092742,1.604262,0.648022,0.647872,0.045102,0.035632,0.011115,0.000759,0.000005,-0.000001,-0,0,0.091849,0.15646,0.024774,0.001286,0.027313,0.008447,0,6,0.782828,0,1.064272,NotSpot
1,1.009645,0.344018,0.072134,0.011064,-0.010561,0.036222,0.072358,0.883533,-1.273554,-0.26082,0.559558,0.207491,0.022248,0.264999,0.078292,0,2,1,1,0.666667,1.134504,0.12486,0.113305,0.02289,0.013063,0.009736,0.000322,-0.000534,-0.000214,-0.000129,0.077353,0.305641,0.094703,0.0019,0.113973,0.023098,0,4,1.0625,1,1.544355,1.773035,0.76339,0.63853,0.04741,0.033288,0.003096,0.00088,0.000017,-0.000001,-0,0,0.083794,0.186836,0.034309,0.001286,0.032748,0.007054,0,7,0.989899,1,1.553197,NotSpot
1,1.074041,0.286006,0.107607,0.000569,0.003847,0.023494,-0.271464,-1.978434,21.274019,-0.178968,0.657889,0.3299,0.041975,0.353965,0.091562,0,3,1.285714,1,1.571429,1.378486,0.304445,0.151091,0.032658,0.012704,0.007289,0.00039,-0.000719,0.000052,0.000455,0.105729,0.401489,0.155652,0.002619,0.143364,0.022254,0,4,1.03125,1,1.257056,1.981091,0.907049,0.602605,0.049119,0.028226,0.004581,0.00091,0.000026,-0,-0,-0,0.072764,0.216075,0.04482,0.001345,0.038247,0.005813,0,10,1.313131,1,2.916679,NotSpot
0,0.402603,0.205214,0.079485,0.022252,-0.064125,0.04657,-0.121817,-0.212168,5.008787,0.147982,0.29358,0.056197,0.01541,0.095045,0.06153,0,1,0.285714,0,0.238095,0.64781,0.245208,0.050311,0.016828,0.01156,-0.003291,0.000169,0.000439,-0.000143,-0.000159,0.078699,0.136868,0.016011,0.002004,0.03961,0.032959,0,2,0.375,0,0.435484,1.301882,0.899279,0.654072,0.044823,0.03551,0.014763,-0.000404,-0.000033,0,0,0,0.095096,0.084951,0.008115,0.002017,0.015601,0.013712,0,3,0.606061,0,0.656207,NotSpot
0,0.349927,0.244891,0.075196,0.056461,-0.038075,-0.040495,-0.014392,0.994579,7.598023,0.263627,0.271516,0.061386,0.015281,0.094774,0.054045,0,1,0.142857,0,0.142857,0.647297,0.297369,0.052356,0.017785,0.013435,-0.000716,0.000277,0.000318,-0.000106,-0.000196,0.083576,0.143785,0.017599,0.001868,0.039212,0.028811,0,3,0.34375,0,0.555444,1.323185,0.973257,0.675888,0.039155,0.035466,0.022482,-0.000302,-0.000028,-0,0,0,0.097103,0.089475,0.00894,0.001523,0.015657,0.012298,0,4,0.646465,0,0.737322,NotSpot
0,0.488314,0.258753,0.129633,0.036125,-0.016214,-0.007735,0.359387,0.038169,-12.890339,0.092995,0.432801,0.100202,0.011313,0.110278,0.048964,0,2,0.428571,0,0.619048,0.708299,0.219985,0.04983,0.011158,0.008082,0.001727,0.000211,0.000052,0.00005,-0.000127,0.069071,0.170072,0.024695,0.001309,0.04842,0.022765,0,3,0.4375,0,0.705645,1.374356,0.886042,0.666056,0.038785,0.031589,0.026835,-0.000135,-0.000018,-0.000001,-0,0,0.097209,0.103538,0.011671,0.001041,0.018053,0.009954,0,6,0.681818,0,0.877942,NotSpot
0,0.733996,0.21171,0.113239,0.064167,0.039096,-0.002628,-0.140613,-1.181272,4.821759,-0.162639,0.58366,0.142284,0.014504,0.145213,0.052702,0,2,0.714286,0,0.904762,0.822588,0.088592,0.05671,0.00604,0.000262,0.003859,0.000098,-0.000184,0.000156,0.000091,0.050932,0.206888,0.038525,0.001135,0.065989,0.018855,0,4,0.8125,0,1.125,1.46307,0.729074,0.640482,0.042091,0.031695,0.020905,0.000064,-0.000005,-0.000001,-0,0,0.094692,0.127701,0.017105,0.00101,0.022177,0.007729,0,6,0.747475,0,0.961288,NotSpot
2,0.964771,0.296423,0.12134,0.04717,0.087536,-0.065801,-0.514079,1.447774,10.280843,-0.464933,0.616826,0.181898,0.017491,0.199725,0.060572,0,4,1.285714,1,2.238095,0.979248,0.014476,0.080408,0.020741,0.011672,0.005597,0.000208,-0.000376,0.000097,0.000189,0.047996,0.255977,0.06328,0.00136,0.089826,0.01788,0,4,0.78125,0,1.079637,1.595166,0.630395,0.615918,0.045213,0.03156,0.012293,0.000257,0.000009,-0.000001,-0,0,0.089066,0.158541,0.025386,0.001071,0.027544,0.005947,0,6,0.843434,0,1.22917,NotSpot
1,1.032182,0.17495,0.05381,0.046478,0.039988,0.126541,0.167862,-0.51136,-4.709222,-0.167617,0.659093,0.251681,0.024901,0.273192,0.071541,0,2,0.857143,1,0.809524,1.181325,0.149143,0.117958,0.033333,0.019257,0.006213,0.00057,-0.000599,-0.000067,0.000121,0.065368,0.327967,0.105656,0.001904,0.117935,0.017714,0,6,1.1875,1,2.221774,1.771202,0.739021,0.589877,0.047364,0.029304,0.003569,0.000411,0.000023,-0.000001,-0,0,0.080237,0.191335,0.035828,0.001145,0.033495,0.004854,0,8,1.065657,1,1.929677,NotSpot
0,0.462557,0.191164,0.132233,0.023117,-0.036227,0.071036,0.007693,-2.617466,4.089759,0.035814,0.32861,0.062304,0.012951,0.121645,0.059743,0,2,0.428571,0,0.619048,0.676675,0.214119,0.051709,0.029476,0.006523,-0.005923,-0.000027,0.000004,0.000007,-0.000151,0.087708,0.1496,0.02134,0.002051,0.057228,0.025165,0,3,0.53125,0,0.515121,1.341988,0.879431,0.665312,0.045975,0.035037,0.011041,-0.000758,-0.000035,0.000001,0,-0,0.092053,0.100615,0.011191,0.00163,0.01915,0.011151,0,4,0.621212,0,0.764421,NotSpot
1,0.349865,0.190533,0.030757,0.010195,-0.048883,-0.035372,0.063722,-0.824306,-0.450203,0.16997,0.212542,0.051499,0.016688,0.107558,0.063438,0,1,0.285714,0,0.238095,0.660846,0.310981,0.057105,0.028557,0.00846,-0.004425,0.0004,0.000165,-0.000163,-0.000287,0.094123,0.147172,0.019335,0.002847,0.047713,0.030915,0,2,0.3125,0,0.350806,1.352622,1.002757,0.691776,0.042528,0.03604,0.016534,-0.000737,-0.000031,0,0,0,0.095102,0.097147,0.010304,0.001686,0.016742,0.01218,0,4,0.646465,0,0.798236,NotSpot
1,0.416632,0.204729,0.070928,0.051023,-0.059555,-0.047197,-0.018794,1.844659,4.561032,0.184824,0.296496,0.083434,0.01138,0.113593,0.064853,0,1,0.285714,0,0.238095,0.71174,0.295108,0.055607,0.020839,0.00353,-0.003115,0.000494,0.000177,-0.000213,-0.000168,0.079976,0.169784,0.025019,0.002188,0.048563,0.033303,0,2,0.34375,0,0.361895,1.394233,0.977601,0.682494,0.041335,0.037062,0.017534,-0.000633,-0.000022,0,-0,0,0.095931,0.104566,0.011723,0.001608,0.017341,0.011697,0,6,0.717172,0,0.904374,NotSpot
0,0.599609,0.257099,0.14657,0.140472,-0.028159,0.057898,0.316542,1.526876,-15.932585,0.251002,0.4441,0.128638,0.013333,0.147103,0.061701,0,1,0.285714,0,0.238095,0.822216,0.222607,0.061238,0.007031,0.006093,-0.00188,0.00026,0.000072,0.000007,0.000208,0.0603,0.208468,0.039464,0.001444,0.066392,0.026423,0,4,0.625,0,0.951613,1.475242,0.875634,0.653027,0.043942,0.035912,0.01391,-0.000468,-0.000008,-0,-0,0,0.093764,0.125581,0.016533,0.001338,0.021513,0.009359,0,6,0.742424,0,1.034841,NotSpot
0,0.885486,0.326453,0.233103,0.010165,0.019863,0.00088,-0.172439,-0.925988,13.933247,-0.103514,0.556021,0.17532,0.021279,0.201865,0.062948,0,2,0.714286,0,0.904762,0.981386,0.0959,0.084714,0.019869,0.010777,-0.000555,0.000204,-0.000004,0.000308,0.000323,0.054068,0.261478,0.066,0.001431,0.090849,0.020667,0,6,0.9375,0,1.866935,1.601927,0.716441,0.620541,0.04633,0.034231,0.007586,-0.000273,0.000009,-0,-0,0,0.088148,0.156089,0.024676,0.001172,0.027092,0.007131,0,6,0.843434,0,1.239322,NotSpot
0,1.07254,0.337691,0.095065,0.079236,0.016894,-0.039756,-0.248685,-5.434554,1.672661,-0.321862,0.626235,0.256091,0.030808,0.275371,0.070152,0,6,1.428571,1,4.619048,1.190912,0.118372,0.121968,0.036219,0.019638,0.000612,0.00065,0.000008,0.000229,-0.000044,0.066111,0.337147,0.1106,0.001922,0.119448,0.017684,0,6,1.125,1,2.112903,1.774643,0.702102,0.58373,0.047915,0.031008,0.000207,-0.000078,0.000025,-0,-0,0,0.07913,0.189679,0.035258,0.001164,0.03323,0.005416,0,8,1.111111,1,1.997744,NotSpot
0,0.506203,0.165933,0.142911,0.012553,0.022887,-0.051343,0.219463,0.471789,-6.913799,-0.010468,0.353061,0.071023,0.010856,0.166563,0.062706,0,1,0.428571,0,0.285714,0.737218,0.231016,0.070093,0.032124,0.001835,-0.009681,-0.000346,-0.000616,0.000105,-0.000021,0.104052,0.181053,0.035582,0.001963,0.081666,0.022587,0,3,0.5,0,0.580645,1.431833,0.92563,0.694615,0.049227,0.03448,0.004799,-0.00106,-0.000033,0.000001,0,-0,0.088506,0.129713,0.017981,0.001305,0.025636,0.008626,0,3,0.69697,0,0.821412,NotSpot
0,0.38059,0.18037,0.106533,0.049229,0.012987,0.051583,0.164926,1.45431,-10.953582,0.237675,0.246035,0.060939,0.012622,0.1387,0.070962,0,1,0.285714,0,0.238095,0.703949,0.323359,0.063325,0.036016,0.002197,-0.008944,0.00018,-0.00026,-0.000233,-0.000029,0.101537,0.16544,0.026606,0.003464,0.06708,0.030758,0,1,0.28125,0,0.208669,1.424002,1.043413,0.720053,0.04812,0.036458,0.00856,-0.001125,-0.000033,0.000001,0,-0,0.093138,0.116228,0.014535,0.00169,0.021954,0.010633,0,6,0.69697,0,0.994001,NotSpot
0,0.43625,0.189486,0.093889,0.058748,0.007586,0.091725,-0.394225,-1.958432,14.06191,0.224626,0.302986,0.08055,0.009791,0.124656,0.082549,0,1,0.428571,0,0.285714,0.73378,0.297531,0.058866,0.030647,0.004617,-0.008346,0.000413,0.000096,-0.000374,0.000087,0.084896,0.172684,0.02615,0.003807,0.054552,0.042613,0,3,0.4375,0,0.512097,1.446973,1.010723,0.713193,0.047999,0.038592,0.008729,-0.001091,-0.000026,0.000001,0,-0,0.09532,0.111352,0.013107,0.002173,0.01892,0.013273,0,6,0.727273,0,1.021689,NotSpot
1,0.624302,0.166165,0.147095,0.085085,-0.010936,0.08525,-0.317349,-2.501446,8.731554,0.066015,0.426479,0.113864,0.011676,0.148005,0.079356,0,2,0.571429,0,0.619048,0.821731,0.197429,0.064408,0.018965,0.014776,-0.007775,0.000188,0.000292,-0.000043,0.000131,0.068597,0.202103,0.03761,0.002584,0.065551,0.038374,0,6,0.65625,0,1.716734,1.510292,0.88599,0.688561,0.048788,0.039462,0.005927,-0.000969,-0.000013,0,-0,0,0.094177,0.122685,0.015725,0.00204,0.020592,0.012677,0,6,0.752525,0,1.009511,NotSpot
2,0.925128,0.327186,0.178164,0.000589,-0.084498,-0.09705,0.693654,1.61439,-28.120945,-0.50594,0.521793,0.152597,0.019021,0.199957,0.073449,0,6,1.285714,0,4.904762,0.961027,0.0359,0.088405,0.02237,0.001767,-0.006972,0.000031,0.000461,0.000404,-0.000001,0.067803,0.25311,0.063295,0.001825,0.08979,0.028993,0,6,0.75,0,1.806452,1.621161,0.696033,0.660133,0.049174,0.03888,0.001171,-0.000779,0.000003,0,-0,0,0.089225,0.148887,0.022642,0.001573,0.025873,0.009902,0,6,0.833333,0,1.27665,NotSpot
6,1.127083,0.419101,0.3654,0.159573,-0.124862,-0.317509,0.112387,7.502758,9.103868,-0.944074,0.524181,0.221269,0.028949,0.271231,0.074133,0,6,1.571429,1,4.619048,1.156434,0.029351,0.125775,0.030259,0.012626,-0.005532,0.000461,0.000705,0.000312,-0.000269,0.082891,0.330106,0.108103,0.001907,0.118448,0.022576,0,6,0.875,0,1.66129,1.780235,0.653152,0.623801,0.049251,0.035972,0.004628,-0.000549,0.00002,-0,-0,0,0.080595,0.181896,0.032669,0.001331,0.031968,0.007436,0,8,1.10101,1,2.243552,NotSpot
1,0.559517,0.1658,0.151036,0.015482,0.063468,-0.102668,-0.138588,1.683509,9.554293,0.030246,0.360775,0.09788,0.012065,0.226601,0.070081,0,1,0.428571,0,0.285714,0.840955,0.281438,0.105618,0.021282,0.00468,-0.014611,-0.000741,-0.000858,0.000104,0.000391,0.12222,0.23592,0.063505,0.00194,0.112077,0.02252,0,3,0.5625,0,0.641129,1.567053,1.007536,0.726099,0.052564,0.03425,0.002447,-0.001264,-0.000029,0.000002,0,-0,0.084366,0.163607,0.027632,0.001184,0.033294,0.00715,0,6,0.732323,0,0.999051,NotSpot
0,0.494457,0.214389,0.096599,0.095507,0.031155,0.057638,-0.134339,-1.754668,2.555447,0.215481,0.356715,0.090226,0.010814,0.185316,0.077769,0,1,0.428571,0,0.285714,0.780532,0.286074,0.085116,0.028544,0.007978,-0.014059,-0.000529,-0.000495,-0.000124,0.000172,0.105683,0.200888,0.042839,0.003406,0.092641,0.030569,0,2,0.4375,0,0.383065,1.533719,1.039261,0.753187,0.053051,0.037369,0.000641,-0.001412,-0.000033,0.000001,0,-0,0.091061,0.141954,0.021313,0.001581,0.028474,0.009507,0,3,0.661616,0,0.742783,NotSpot
1,0.576772,0.153342,0.124836,0.075548,-0.01765,0.038009,0.259247,2.52176,-16.20472,0.047043,0.42387,0.097273,0.012275,0.151725,0.094187,0,1,0.285714,0,0.238095,0.776271,0.199499,0.068563,0.031456,0.015309,-0.013225,-0.000248,0.000043,-0.000209,-0.000097,0.084711,0.184432,0.031287,0.005144,0.07344,0.043335,0,3,0.625,0,0.629032,1.52974,0.952968,0.753469,0.054295,0.039981,0.000894,-0.001456,-0.00003,0.000001,0,-0,0.09517,0.124199,0.016367,0.002389,0.023564,0.012894,0,6,0.727273,0,0.98108,NotSpot
0,0.710163,0.290942,0.131709,0.033844,-0.053093,-0.063807,-0.320642,-0.55737,17.791536,-0.193078,0.463406,0.108353,0.01697,0.149716,0.101984,0,3,1,1,1.333333,0.825237,0.115074,0.066078,0.029254,0.020396,-0.012355,-0.000192,0.000378,0.000017,-0.000291,0.074936,0.19429,0.034729,0.004663,0.064015,0.053697,0,3,0.59375,0,0.829637,1.566146,0.855983,0.740909,0.055217,0.041529,0.001073,-0.00139,-0.00002,0.000001,0,-0,0.095673,0.121217,0.015313,0.002853,0.0202,0.01602,0,6,0.717172,0,0.97544,NotSpot
0,0.830707,0.320389,0.148636,0.146691,-0.084324,0.064223,-0.043309,-2.026635,-0.967475,-0.318444,0.513398,0.129727,0.018523,0.194303,0.089992,0,3,0.857143,0,1.47619,0.926487,0.09578,0.088853,0.019167,0.015682,-0.011505,-0.000166,0.000531,0.000244,-0.000185,0.085368,0.235175,0.056207,0.002922,0.086729,0.040561,0,6,0.90625,0,1.765121,1.651496,0.820789,0.725009,0.054354,0.042228,0.004579,-0.001222,-0.000005,0.000001,-0,-0,0.092002,0.138463,0.019803,0.002294,0.023994,0.013427,0,6,0.868687,0,1.353228,NotSpot
1,0.675741,0.168079,0.130404,0.067046,0.009412,0.024486,-0.079719,2.58041,-17.663546,0.029371,0.45456,0.163069,0.020125,0.30016,0.080997,0,1,0.285714,0,0.238095,0.998173,0.322433,0.145505,0.016575,0.008682,-0.018899,-0.00107,-0.000439,0.000108,0.000579,0.137612,0.312827,0.109071,0.002064,0.147405,0.023554,0,3,0.78125,0,0.886089,1.741583,1.065842,0.74341,0.055391,0.033673,0.009723,-0.001346,-0.000023,0.000002,0,-0,0.07934,0.198239,0.039461,0.001214,0.041677,0.006281,0,6,0.924242,1,1.410475,NotSpot
0,0.68908,0.198723,0.074655,0.023298,-0.028688,-0.016984,-0.132807,-2.437566,17.160425,-0.100771,0.48184,0.127353,0.013539,0.245331,0.085579,0,2,0.857143,1,0.809524,0.890761,0.201681,0.115995,0.020495,0.018562,-0.018499,-0.001411,-0.000366,0.000231,0.000101,0.114061,0.252443,0.071196,0.003071,0.123342,0.030484,0,3,0.65625,0,0.878024,1.677128,0.988048,0.786367,0.056722,0.03831,0.006603,-0.001569,-0.000032,0.000002,0,-0,0.088429,0.171357,0.030378,0.001489,0.03586,0.008568,0,6,0.782828,0,1.1861,NotSpot
1,0.746217,0.261946,0.062237,0.028082,-0.083179,0.006183,0.283346,-1.389519,-2.387024,-0.296101,0.483352,0.115545,0.014916,0.195571,0.100048,0,2,0.857143,1,0.47619,0.836829,0.090612,0.088101,0.025539,0.022847,-0.017051,-0.001153,-0.000017,0.000135,-0.000424,0.090793,0.209214,0.044629,0.005153,0.098713,0.041968,0,3,0.8125,0.5,0.995968,1.63934,0.893122,0.80251,0.0592,0.04153,0.005825,-0.001696,-0.000034,0.000002,0,-0,0.094904,0.143379,0.021883,0.00226,0.029687,0.011819,0,6,0.747475,0,1.083115,NotSpot
2,0.719152,0.258704,0.084748,0.056836,-0.098977,-0.109424,0.645085,4.237637,-26.529608,-0.230792,0.472374,0.108818,0.015425,0.162213,0.120961,0,2,0.571429,0,0.619048,0.8356,0.116448,0.070787,0.033929,0.018971,-0.015232,-0.000638,0.000157,-0.000042,-0.000482,0.085745,0.193853,0.034699,0.006813,0.075849,0.058723,0,3,0.6875,0,0.931452,1.640997,0.921845,0.805397,0.061135,0.043292,0.006858,-0.001701,-0.000028,0.000001,0,-0,0.097569,0.124887,0.016477,0.003306,0.023697,0.015994,0,6,0.707071,0,1.010204,NotSpot
