@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
16,20.503519,8.898236,5.930371,3.475831,3.407551,-0.309131,-3.648611,2.130874,6.145464,-0.507965,11.301168,76.691315,23.119576,16.406025,12.960005,65.238098,16.57942,-3.924099,1.437346,1.263961,0.398821,0.150371,-0.005361,-0.017193,-0.000601,0.009815,-2.302485,3.316023,6.263838,1.308224,1.416291,1.295404,352.445068,11.08691,-9.416609,-5.49251,0.153886,0.132069,0.09165,0.002179,-0.00022,-0.000005,0.000001,0,-0.377605,0.334193,0.103059,0.017098,0.096961,0.037791,325.905487,Spot
21,25.549522,9.330751,8.103833,5.537855,1.883729,1.570498,-6.225511,-1.879645,101.651299,-6.764773,14.973315,90.718285,39.182915,17.453743,14.234556,412.285706,17.689268,-7.860254,1.750065,1.441341,0.026552,0.034836,-0.005476,-0.005684,-0.003303,0.005398,-3.164854,3.343413,6.19402,1.737633,1.450468,1.42478,630.405273,11.167035,-14.382487,-6.522233,0.155237,0.132171,0.112491,0.000985,-0.000249,-0.000001,0.000001,0,-0.399899,0.318852,0.098566,0.017539,0.099061,0.040245,334.40271,Spot
66,35.837776,15.425805,11.111298,0.418743,-0.074553,-0.395844,-0.762034,13.067754,-23.574749,-26.118359,14.956862,79.158775,62.435032,19.012407,14.965811,842.476196,19.461197,-16.376579,2.11746,1.917876,0.581857,-0.015952,-0.025288,0.000975,-0.000962,0.000072,-4.617193,2.936177,4.87852,2.292254,1.563374,1.475024,703.166687,11.296884,-24.540894,-8.164313,0.154187,0.144067,0.134267,0.000298,-0.000306,0.000001,0.000001,-0,-0.432521,0.26985,0.080789,0.016637,0.099852,0.039703,339.990234,Spot
66,36.38604,15.64842,11.827867,0.94044,-1.935114,-1.686697,3.952248,0.172056,35.961819,-28.416727,13.014444,67.346909,59.036472,18.84326,14.558589,335.333344,19.428532,-16.957508,2.111482,1.905773,0.615052,-0.058427,-0.03343,0.007081,0.002716,-0.005387,-4.632307,2.918445,4.839257,2.264716,1.566178,1.463729,601.051147,11.285176,-25.100864,-8.143355,0.157857,0.139482,0.132422,-0.000343,-0.000309,0.000002,0.000001,-0,-0.429762,0.27324,0.080877,0.017527,0.098451,0.040074,334.007538,Spot
31,31.776955,12.406998,7.967742,2.338093,-1.026125,0.475727,1.691539,-35.98941,-45.181923,-18.036646,17.371134,101.050499,50.090702,18.791008,14.759953,910.238098,18.809816,-12.967138,1.9497,1.707867,0.40795,-0.058483,-0.017469,0.006318,-0.001195,-0.002667,-4.065518,3.249258,5.905936,2.024407,1.57883,1.452294,752.683716,11.247848,-20.529106,-7.561969,0.152102,0.141636,0.127187,-0.000087,-0.000282,0.000002,0.000001,-0,-0.420925,0.292573,0.088804,0.016484,0.099411,0.039519,335.776001,Spot
60,31.364468,10.882696,9.200786,2.270988,0.888124,-1.343796,-3.631333,46.862812,70.35981,-17.812494,16.519913,99.86705,37.009281,18.721313,14.249611,517.476196,18.723312,-12.641155,1.812932,1.804418,0.39425,0.01418,-0.02317,-0.003275,0.001124,0.003007,-4.011601,3.264449,5.997749,1.815017,1.596613,1.426155,696.967773,11.23721,-20.127258,-7.486102,0.154858,0.13864,0.124605,0.000168,-0.000281,-0,0.000001,0,-0.418103,0.294853,0.088703,0.017246,0.098074,0.039511,334.808899,Spot
21,23.408815,6.480337,6.259712,5.753028,1.429942,-0.075006,-1.210109,-12.852864,12.158547,-5.973654,13.580627,83.285789,23.670805,16.967527,12.758829,322.285706,16.98798,-6.420835,1.527204,1.376236,0.183233,0.076776,-0.015263,-0.009144,0.001954,0.004431,-2.720207,3.43089,6.658578,1.416104,1.519787,1.322726,346.642059,11.088686,-12.320129,-5.899294,0.153734,0.129931,0.097621,0.000444,-0.00023,-0.000002,0.000001,0,-0.381286,0.339039,0.105295,0.018243,0.09463,0.041227,329.013397,Spot
14,19.252718,10.538059,5.101396,3.190057,2.372195,1.174873,-4.141415,-25.507637,-7.569628,2.246606,12.673245,89.947647,19.456436,17.132845,12.650655,380.619049,16.405962,-2.846756,1.403981,1.191569,0.412414,0.074024,-0.002601,-0.010089,-0.001355,0.007595,-2.183136,3.523683,7.068937,1.26801,1.544761,1.282164,404.280304,11.059348,-8.19337,-5.346614,0.150999,0.130396,0.092012,0.000668,-0.000206,-0.000003,0.000001,0,-0.373407,0.347312,0.109239,0.017356,0.095102,0.038884,334.682587,Spot
4,15.202511,9.37044,2.340554,2.133894,2.507263,0.775806,-1.271695,5.153082,6.149085,4.895992,8.666419,66.111221,10.496651,15.596094,11.244057,26.952381,15.025512,-0.176999,1.121763,0.962167,0.781379,0.180044,-0.000963,-0.016621,-0.000791,0.006905,-1.302552,3.344524,6.82982,0.926602,1.479275,1.174886,160.746216,10.919872,-4.282639,-4.105639,0.147277,0.120311,0.072252,0.001666,-0.000164,-0.000007,0,0,-0.33984,0.375339,0.122359,0.017442,0.091887,0.041475,292.640076,Spot
18,20.06719,5.666137,4.630089,1.015134,-0.496035,0.547796,-1.579964,20.954714,158.881973,0.020915,8.551085,32.184582,13.082226,5.654148,5.104434,23,15.492428,-4.574762,1.109458,0.888679,0.429379,0.004421,-0.007918,0.003004,-0.002367,-0.002987,-2.427516,1.751094,1.802991,0.674619,0.623076,0.472307,192.604172,10.582715,-9.484475,-4.909713,0.131369,0.087629,0.079125,0.000822,-0.0002,-0.000002,0.000001,0,-0.298123,0.059169,0.015221,0.007211,0.060775,0.014407,124.981819,Spot
22,21.531528,5.95294,3.685955,2.376426,1.151901,0.523141,4.507226,-21.235891,-241.109039,-4.643411,8.586829,29.352762,14.288936,5.549103,5.11113,83.904762,15.516582,-6.014946,1.131642,0.970105,0.424368,0.056337,-0.015086,-0.00695,-0.000467,0.005419,-2.526114,1.664413,1.6336,0.700624,0.605246,0.472089,223.416672,10.564861,-10.966667,-4.951721,0.132878,0.087879,0.077583,0.000957,-0.000199,-0.000003,0.000001,0,-0.29834,0.079225,0.015494,0.009716,0.061362,0.015432,121.633606,Spot
42,27.477535,8.274897,7.545912,0.297703,0.66693,-0.293947,-5.685335,-2.608097,126.201439,-16.118511,8.056711,27.955803,19.581644,5.986253,5.390632,283.619049,16.342836,-11.134699,1.299003,1.252074,0.749915,0.008944,-0.028101,-0.000898,0.003678,0.00166,-3.300992,1.225275,1.125976,0.854773,0.637643,0.496268,293.818176,10.568546,-16.908989,-5.77429,0.136073,0.088742,0.084775,0.000557,-0.000228,-0.000001,0.000001,0,-0.309591,0.076494,0.016058,0.010943,0.062318,0.016663,122.466194,Spot
51,26.342287,9.749483,5.771175,0.160651,-0.825074,-1.851874,-3.889391,48.640198,204.793823,-15.360007,7.820343,24.861198,21.891188,5.912667,5.23027,206.142853,15.977265,-10.365022,1.268933,1.170855,0.65365,-0.040917,-0.026982,0.006079,0.004929,-0.003859,-3.093439,1.472246,1.500578,0.803516,0.624667,0.508902,267.842804,10.48809,-15.854198,-5.489176,0.135245,0.086585,0.07724,0.000098,-0.000222,0.000001,0.000001,-0,-0.29907,0.136508,0.020544,0.015639,0.061944,0.017981,124.134697,Spot
21,19.605581,5.680296,3.521634,2.98388,-1.683758,-0.202149,6.965569,-35.527809,-270.666504,-5.142541,7.432262,26.267076,11.52617,5.363928,4.652512,169.571426,14.558053,-5.047528,1.006921,0.868054,0.176504,-0.066224,-0.012185,0.008059,0.001956,-0.005449,-2.051478,1.936411,2.191378,0.575503,0.568982,0.503195,182.297348,10.330665,-9.274917,-4.227388,0.130165,0.080824,0.057387,-0.000329,-0.000183,0.000003,0.000001,-0,-0.268376,0.198646,0.035576,0.014516,0.060292,0.019336,125.977837,Spot
27,19.740643,5.322299,4.038086,2.629475,1.570521,-0.854238,-0.644723,9.576173,45.669521,-6.730911,7.586729,24.196899,10.494843,5.014496,4.696469,99.14286,14.558817,-5.181826,0.94358,0.838486,0.158669,0.081793,-0.015571,-0.010308,0.001851,0.006909,-1.940735,1.858375,1.989699,0.518736,0.553698,0.455073,170.820068,10.461242,-9.279401,-4.097575,0.13051,0.081397,0.065154,0.00094,-0.000165,-0.000004,0.000001,0,-0.27706,0.147272,0.021034,0.014928,0.060819,0.016861,123.875916,Spot
43,24.54833,8.245499,7.058577,0.941674,0.585026,-1.87232,-1.852754,1.208239,55.568531,-16.24575,7.163534,21.157003,17.175177,5.442895,4.910518,154,15.254908,-9.293423,1.09306,1.049572,0.43096,0.017798,-0.024114,-0.002134,0.005322,0.002766,-2.573591,1.720972,1.812891,0.625504,0.585058,0.462457,176.342804,10.461202,-14.087129,-4.793706,0.133631,0.08034,0.073135,0.000478,-0.000187,-0.000001,0.000001,0,-0.287106,0.15133,0.023298,0.015414,0.061848,0.018366,125.376823,Spot
31,23.014254,7.54891,5.039853,0.20486,-1.342976,-0.306167,2.67873,-3.912111,-136.071869,-12.383903,7.821776,25.253859,12.531931,5.413224,4.723205,183.571426,14.937571,-8.076683,1.037525,1.033064,0.327728,-0.052196,-0.01989,0.008153,0.003578,-0.004771,-2.398316,1.816658,1.976181,0.588601,0.575981,0.468475,188.041672,10.381786,-12.632467,-4.555784,0.132761,0.078309,0.066277,-0.000046,-0.00018,0.000001,0.000001,-0,-0.277346,0.184962,0.032155,0.015087,0.061598,0.019843,124.818916,Spot
26,24.424057,8.199288,2.887741,0.402102,0.193031,1.285189,-4.485214,-28.412632,83.919556,-11.489131,10.685415,35.771439,18.548405,5.764507,5.264175,706.142883,16.151232,-8.272825,1.244786,0.835155,0.576817,-0.003206,-0.013001,0.000144,-0.000486,0.001653,-2.656758,1.936716,2.278507,0.822441,0.717746,0.587501,331.630676,10.967487,-13.45657,-5.183744,0.15007,0.094927,0.072492,0.000132,-0.000232,-0.000001,0.000001,0,-0.31749,0.209495,0.053233,0.009626,0.093029,0.019347,140.488266,Spot
24,21.729818,6.888354,2.904784,2.749998,-0.015251,0.076384,-1.159619,-9.56937,-28.861935,-7.043139,10.393866,37.409706,15.012844,5.819766,4.982737,185.666672,15.590446,-6.139373,1.141875,0.740933,0.379426,-0.016482,-0.008806,0.001117,-0.000668,0.000166,-2.262235,2.131373,2.673584,0.6953,0.719541,0.571585,335.301147,10.916521,-10.813297,-4.673924,0.148426,0.081063,0.074643,0.000114,-0.000214,-0,0.000001,-0,-0.304132,0.231604,0.058762,0.011185,0.093114,0.019634,142.965591,Spot
17,15.388434,6.038388,3.665624,1.343678,-0.487412,-1.103977,1.353918,23.562281,40.167034,1.029086,6.881149,30.790421,6.850516,5.422588,4.310693,33.904762,14.072957,-1.315477,0.817792,0.536622,0.168438,-0.024654,-0.000751,0.002117,-0.000466,-0.002234,-1.185976,2.270648,3.038453,0.429418,0.681006,0.524019,94.130684,10.786348,-4.602086,-3.286609,0.143045,0.071192,0.056288,0.000164,-0.000159,0.000001,0,-0,-0.270525,0.263114,0.066766,0.012297,0.09103,0.019669,136.984253,Spot
15,11.26657,2.981502,1.33344,0.555799,-0.217576,-0.435875,1.469954,5.249668,-51.361839,1.092263,2.730947,15.409633,1.958721,4.652213,3.418995,16.285715,12.258545,0.991975,0.638794,0.459205,0.29785,-0.02577,0.004171,0.001911,0.000315,-0.001837,-0.118262,1.949782,2.624233,0.195348,0.610086,0.449776,20.376894,10.59721,-0.66936,-1.661335,0.134277,0.063115,0.026581,0.000291,-0.000082,0.000002,-0,-0,-0.223973,0.284424,0.072826,0.012269,0.087068,0.019435,119.526962,Spot
15,22.693174,3.679707,1.515443,1.281236,-2.652614,0.4144,9.671602,-2.587001,-197.590164,-3.445499,9.696724,34.666195,12.377316,5.701044,5.261827,137.238098,16.411682,-6.281492,1.214383,0.817506,0.645331,-0.04081,-0.01821,0.009262,0.002099,-0.00873,-2.67722,1.843413,2.087279,0.826361,0.705254,0.623608,330.267059,11.009855,-11.683319,-5.401827,0.152689,0.101751,0.076195,-0.000125,-0.00025,-0.000001,0.000001,-0,-0.330635,0.185734,0.046626,0.010184,0.091894,0.020925,143.959442,Spot
44,27.701027,9.001197,6.169129,0.49779,-1.5012,-0.954081,3.665959,-1.362917,-28.189478,-14.672535,7.968021,30.495438,21.13014,6.133708,5.535896,252.476196,17.179304,-10.521723,1.427875,1.099707,0.807585,-0.015729,-0.024243,0.00464,0.001376,-0.005052,-3.335167,1.417429,1.636575,1.024983,0.749795,0.63243,319.121216,11.059606,-16.641422,-6.119699,0.155017,0.104321,0.083831,0.000154,-0.00028,-0.000001,0.000001,0,-0.343169,0.166559,0.045543,0.008569,0.094383,0.020369,144.703247,Spot
45,24.887199,8.449529,4.127211,1.919445,1.286952,-0.202681,-7.246957,12.578375,162.375961,-10.657294,8.840433,33.783947,18.026508,6.155596,5.277856,163.904755,16.59339,-8.29381,1.295298,0.942852,0.654509,0.018523,-0.016596,-0.003859,-0.00112,0.004589,-2.892659,1.80614,2.195854,0.829499,0.746383,0.612592,381.933716,11.016019,-13.871181,-5.577371,0.153399,0.095963,0.081218,0.000476,-0.000262,-0.000002,0.000001,0,-0.33058,0.190099,0.049506,0.0096,0.09463,0.019802,146.45726,Spot
13,16.960058,4.825351,3.631527,0.026313,1.74459,0.399903,-2.1793,0.615895,-67.74482,1.220137,7.898003,33.658421,7.884924,5.718312,4.590056,171.476196,14.891583,-2.068475,0.914448,0.578,0.114461,0.041675,-0.001676,-0.007818,-0.00246,0.006918,-1.606909,2.26744,2.952477,0.515742,0.700758,0.561384,123.484848,10.887444,-6.072615,-4.00414,0.147852,0.083917,0.063952,0.00082,-0.000201,-0.000002,0.000001,0,-0.295722,0.232887,0.057534,0.01156,0.092682,0.019181,145.155792,Spot
11,11.411274,3.785365,0.943754,0.132486,0.590743,0.071438,2.057765,-17.773045,-16.118748,2.974098,3.494832,19.021702,2.162292,4.90174,3.654616,8.904762,12.822732,1.411458,0.525518,0.512657,0.300644,0.044049,0.008974,-0.00498,-0.001174,0.001465,-0.287784,2.09201,2.810685,0.239726,0.624586,0.481819,52.939392,10.694427,-0.716846,-2.128304,0.13866,0.072325,0.035252,0.001153,-0.000114,-0.000001,0,0,-0.246238,0.266069,0.065781,0.012282,0.088842,0.018601,129.570801,Spot
14,23.662264,5.056952,1.838827,1.055522,-2.085495,0.230125,0.647884,-49.119686,89.174896,-7.951302,8.071559,28.527466,11.085559,5.611906,5.094199,392.952393,16.399673,-7.26259,1.194252,0.952304,0.541347,-0.066414,-0.020653,0.010945,0.003378,-0.007683,-2.687904,1.76424,1.990554,0.785744,0.701935,0.623947,191.767044,10.998897,-12.663367,-5.400777,0.153468,0.095845,0.081832,-0.000411,-0.000252,0.000001,0.000001,-0,-0.331145,0.191622,0.046682,0.013106,0.091038,0.022886,144.695984,Spot
55,27.792751,9.741212,5.495678,0.610326,-1.557313,-1.765374,4.203933,49.690792,-8.134086,-14.626564,4.172298,23.556986,15.846315,6.014429,5.376685,214.952377,17.226257,-10.566494,1.421092,1.296329,0.653917,-0.017343,-0.02755,0.005013,0.002369,-0.006059,-3.371337,1.166813,1.188407,1.01952,0.738885,0.630722,183.780304,11.059484,-16.733267,-6.166773,0.156416,0.104348,0.084823,0.00014,-0.000285,-0.000001,0.000001,0,-0.345587,0.160891,0.042994,0.010071,0.093652,0.021503,145.329102,Spot
27,24.794687,6.632189,4.537998,3.182459,0.900508,0.726197,0.862529,1.789352,-106.03891,-7.987728,6.720658,26.84222,14.357248,6.006474,5.15693,284.809509,16.709101,-8.085587,1.274545,1.203585,0.496058,0.044329,-0.020357,-0.005509,-0.000797,0.003301,-2.974189,1.547048,1.74903,0.786022,0.728616,0.609739,180.939392,11.025963,-13.768724,-5.683138,0.154842,0.102193,0.07763,0.000747,-0.000272,-0.000003,0.000001,0,-0.334665,0.175483,0.045134,0.008253,0.094084,0.020027,147.064392,Spot
10,17.123177,3.308044,2.293886,1.455945,2.115582,1.269801,-2.546704,-29.995445,13.72039,2.470104,7.559881,29.892986,6.613688,5.564753,4.511014,52.952381,15.057754,-2.065423,0.906034,0.719326,0.084307,0.085934,-0.004126,-0.011139,-0.002706,0.008275,-1.709667,2.117888,2.609733,0.517505,0.677005,0.561405,169.880676,10.906219,-6.216958,-4.151535,0.149093,0.092221,0.05974,0.001344,-0.000216,-0.000004,0.000001,0,-0.301054,0.216504,0.051851,0.010794,0.09238,0.018534,141.264923,Spot
14,11.346656,4.034171,0.879671,0.369591,1.098411,-0.597635,-2.31115,20.352728,81.38887,4.544251,3.743239,18.324745,1.918267,4.768359,3.611332,11.571428,13.006479,1.659823,0.528967,0.481428,0.322688,0.090819,0.009469,-0.007968,-0.001738,0.003766,-0.370227,2.025966,2.604029,0.25222,0.599166,0.485049,44.842804,10.720075,-0.626581,-2.286405,0.139739,0.07885,0.033622,0.001855,-0.00013,-0.000004,0,0,-0.252211,0.251522,0.059898,0.011967,0.088835,0.01737,124.168503,Spot
28,21.416765,6.312378,1.205462,0.208827,-0.127523,-1.253404,-4.621378,44.700882,59.057781,-7.726667,7.512062,23.392057,10.784833,5.090623,4.577337,144.952377,15.49381,-5.922956,1.02936,0.84998,0.26174,-0.057347,-0.013824,0.004206,0.001698,0.000939,-2.141079,1.915204,2.231454,0.600822,0.664285,0.577717,205.530304,10.896894,-10.519872,-4.596916,0.149337,0.083129,0.076656,-0.000608,-0.000216,0.000002,0.000001,-0,-0.309121,0.228407,0.054057,0.015405,0.08841,0.024632,133.599823,Spot
45,25.419201,8.704241,5.482747,0.09262,0.446779,-0.711614,-2.382155,-14.740038,8.689052,-14.279608,4.095462,18.280344,13.60431,5.434938,4.840117,182.809525,16.288687,-9.130514,1.21832,1.149754,0.4034,-0.005634,-0.021997,0.00021,0.002536,0.001054,-2.771473,1.534625,1.57379,0.740122,0.687761,0.583723,195.52272,10.965179,-14.454021,-5.323507,0.15292,0.095775,0.075574,0.00011,-0.000249,-0.000001,0.000001,0,-0.324269,0.199371,0.047345,0.013665,0.091075,0.022711,139.486328,Spot
15,23.595787,6.120841,4.36044,0.751712,0.521383,0.781759,2.163317,-26.550074,-11.398581,-9.729568,5.442908,19.920931,10.235677,5.405245,4.665133,207.952377,15.922271,-7.673516,1.211809,1.03953,0.261925,0.054423,-0.019751,-0.004176,0.001651,0.000164,-2.513264,1.621784,1.662572,0.768001,0.670037,0.563059,164.403412,10.94377,-12.652017,-4.9785,0.151766,0.098074,0.065799,0.000899,-0.000242,-0.000003,0.000001,0,-0.315639,0.200045,0.047073,0.011874,0.091698,0.020516,139.377182,Spot
14,17.18363,2.393555,1.510484,0.364553,0.919135,0.551334,-0.224645,10.287166,37.637657,-0.518517,7.09702,22.667965,5.259524,4.997505,4.10526,68.809525,14.54439,-2.63924,0.897885,0.682163,0.087134,0.093425,-0.007869,-0.006187,-0.000329,0.00084,-1.492914,1.928038,2.224869,0.491096,0.614473,0.523687,150.278412,10.83979,-6.34384,-3.704599,0.146285,0.091879,0.047396,0.001661,-0.000199,-0.000005,0.000001,0,-0.285561,0.223381,0.051424,0.011661,0.090318,0.018122,131.816177,Spot
14,16.368309,4.117634,2.619707,0.331549,0.721439,-0.01125,-1.67356,-7.737048,-29.052458,-1.166377,6.956619,20.621399,6.178848,4.274587,3.826571,165.142853,13.993637,-2.374672,0.753474,0.622264,0.114015,-0.032946,-0.002272,-0.003153,-0.001211,0.005677,-1.261723,1.973445,2.386458,0.373202,0.599836,0.498378,115.751892,10.715994,-5.652315,-3.277643,0.140734,0.075447,0.052783,-0.000679,-0.000151,0.000002,0,-0,-0.268964,0.269841,0.066558,0.015328,0.084457,0.025903,91.353355,Spot
41,20.449358,6.171769,3.021723,0.82187,1.373915,-0.505274,-2.204795,6.963108,-43.086807,-10.015361,6.659853,18.93202,9.185985,4.536316,4.056951,203.142853,14.677048,-5.77231,0.913987,0.799644,0.059233,0.007274,-0.010265,-0.004293,0.001531,0.00607,-1.772865,1.848888,2.101444,0.487897,0.608748,0.503792,185.070068,10.788317,-9.661041,-3.888731,0.144584,0.083691,0.055251,0.00008,-0.000179,-0,0,0,-0.283526,0.248116,0.058927,0.015109,0.087102,0.023833,109.537666,Spot
36,20.597204,6.837327,3.225073,1.488627,0.556853,-1.453717,-0.592524,-0.138112,76.068848,-11.551027,5.682701,14.709001,10.568377,4.490883,3.929307,174.571426,14.490273,-6.106932,0.966107,0.738099,0.02084,0.048791,-0.013698,-0.001801,0.003646,-0.001005,-1.683367,1.765823,1.927525,0.536034,0.584528,0.482427,130.814392,10.780032,-9.817172,-3.71024,0.144084,0.087264,0.046048,0.000922,-0.00018,-0.000003,0.000001,0,-0.277396,0.239858,0.055602,0.01408,0.087899,0.021318,110.244896,Spot
6,11.975978,4.129905,1.716755,1.466758,-0.071928,0.840505,1.160714,-8.210026,-29.026686,0.946392,4.493605,16.391333,3.696248,5.223904,3.315503,31.952381,11.797175,-0.178802,0.647852,0.572689,0.454967,0.002552,0.003495,-0.000182,-0.00165,0.001527,-0.379804,1.944106,2.722139,0.267796,0.656741,0.533707,50.780304,10.286076,-1.689902,-1.5111,0.104162,0.078271,0.005971,0.001433,-0.000032,-0.000001,0,-0,-0.176462,0.369624,0.115156,0.010118,0.061148,0.046441,99.813141,Spot
11,17.158037,6.399968,3.70973,1.649135,0.075135,1.006235,-1.509838,-5.457458,24.149242,1.041103,9.052024,40.245701,8.114964,8.15251,4.098455,111,14.626463,-2.531574,0.971459,0.802446,0.140049,0.024501,-0.003771,0.002539,-0.00171,-0.003401,-1.633856,2.577219,4.043764,0.601304,0.952142,0.63855,225.71022,10.782947,-6.375091,-3.843516,0.122944,0.103212,0.047086,0.00103,-0.000131,-0.000002,0,0,-0.273242,0.35442,0.1061,0.013508,0.070067,0.046731,136.879837,Spot
35,19.728529,6.110809,4.050204,3.429258,-0.642784,0.070907,1.572943,9.215981,-0.624511,-6.731755,9.55159,36.936718,12.689409,7.737183,4.170329,353,14.641823,-5.086706,1.07833,0.835406,0.069682,0.028566,-0.011894,0.002956,-0.000168,-0.003065,-1.844055,2.483439,3.755388,0.70806,0.863517,0.682546,258.4375,10.744202,-8.984327,-3.897621,0.121807,0.102765,0.041374,0.00141,-0.000135,-0.000003,0,0,-0.265945,0.353134,0.105044,0.013264,0.069401,0.045272,131.609406,Spot
23,17.622902,5.355467,3.589068,3.207906,-0.399535,-0.633166,0.712605,12.000968,-12.334735,-4.974305,7.94849,28.493158,11.676356,6.769096,3.988177,128.952377,13.717554,-3.905348,0.952583,0.725805,0.286423,0.020951,-0.012178,0.000561,0.001262,0.001459,-1.391965,2.363013,3.501152,0.574492,0.731646,0.692148,154.280304,10.611871,-7.011031,-3.105683,0.116272,0.095546,0.024948,0.001569,-0.000114,-0.000003,0,0,-0.236765,0.359301,0.108051,0.012221,0.066903,0.044204,124.746262,Spot
13,19.268785,6.069136,2.918659,1.420352,0.484967,0.775564,0.787798,25.062897,-26.32897,1.730125,10.156692,48.256294,6.982839,9.426099,4.665997,35.809525,15.933003,-3.335782,1.013518,0.888479,0.2358,0.029028,-0.007342,-0.00287,-0.000684,0.00141,-2.137797,2.692757,4.379101,0.651891,1.110481,0.676695,247.433716,11.032444,-8.236341,-4.900559,0.131122,0.109848,0.078537,0.00071,-0.000196,-0.000002,0.000001,0,-0.319506,0.315567,0.087102,0.015074,0.074269,0.044883,164.285538,Spot
24,26.966442,6.341155,5.121174,1.542803,0.462122,0.118644,0.099188,-28.803556,92.23217,-13.005132,12.23345,51.491428,13.360474,9.723172,4.933877,484.285706,17.07556,-9.890882,1.360644,1.13187,0.666177,0.070017,-0.029291,-0.004419,0.00454,0.00161,-3.158691,2.312251,3.517611,0.952738,1.08312,0.729021,384.058716,11.097948,-15.868494,-5.977612,0.134752,0.119266,0.083974,0.001183,-0.000231,-0.000004,0.000001,0,-0.337992,0.291325,0.076276,0.015722,0.075554,0.042599,156.178192,Spot
60,29.723194,11.994715,7.94614,2.978533,-0.067705,-2.468534,0.704737,16.115561,-66.754166,-22.919388,9.298823,39.100819,24.872786,9.247112,4.848927,361.952393,16.921244,-12.80195,1.539143,1.117319,0.620661,0.075448,-0.037816,-0.002306,0.007309,0.000321,-3.277122,2.176541,3.107418,1.22405,0.997069,0.74981,328.460236,11.046906,-18.676289,-5.874338,0.133146,0.119186,0.07489,0.001482,-0.000227,-0.000005,0.000001,0,-0.327222,0.298014,0.078243,0.015369,0.074656,0.040731,138.037476,Spot
28,23.77146,8.001146,4.992135,0.879419,-0.342962,-1.04571,0.090454,1.95859,1.310093,-12.113863,10.041874,35.059059,20.703724,8.121,4.45623,277.476196,15.511085,-8.260375,1.282089,0.935143,0.185011,0.05029,-0.024628,0.000951,0.003464,-0.000686,-2.402243,2.40724,3.538973,0.912183,0.879829,0.722809,263.392059,10.889168,-12.882292,-4.621917,0.126456,0.110544,0.053249,0.001554,-0.000185,-0.000005,0.000001,0,-0.290249,0.325112,0.089707,0.014086,0.071689,0.040061,131.086853,Spot
15,25.43791,6.198409,1.360958,1.040779,0.855914,0.515195,-0.779404,-10.466212,15.510681,-5.87823,10.982176,49.398472,13.069013,10.36489,5.307597,368.333344,17.706772,-7.731138,1.333849,1.084078,0.780331,0.0425,-0.017778,-0.004798,0.001132,0.002301,-3.198257,2.262207,3.615723,0.917866,1.191079,0.753468,304.382568,11.263685,-14.174225,-6.443087,0.138955,0.118872,0.108291,0.000813,-0.000267,-0.000002,0.000001,0,-0.366118,0.240465,0.057658,0.016453,0.078177,0.041119,162.52951,Spot
