@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
16,14.905836,4.372543,4.160752,3.161495,0.513759,0.568263,1.907879,-15.888005,-143.224304,-3.373286,7.19499,22.850496,7.513505,3.799978,3.412545,219.142853,11.39277,-3.513066,0.804985,0.68563,0.061233,0.003524,-0.00689,-0.001185,0.000296,0.001242,-1.429382,1.819142,1.90395,0.376687,0.38989,0.324241,106.734848,8.426756,-6.47908,-2.966014,0.081086,0.058105,0.033469,-0.000416,-0.000137,-0,0,-0,-0.17266,0.277207,0.074612,0.002782,0.074367,0.006939,111.219269,Spot
20,13.942505,3.783094,3.623828,2.738481,0.65322,-1.150404,0.716107,30.218912,-47.160763,-2.579214,6.004948,19.507017,6.38284,3.593431,3.398973,12.476191,11.242452,-2.700053,0.787185,0.609081,0.142562,0.028877,-0.006623,-0.003282,0.002378,0.002122,-1.253703,1.749703,1.770168,0.378837,0.356088,0.34244,95.704544,8.440866,-5.501638,-2.801585,0.082045,0.059737,0.029738,-0.000264,-0.000125,-0.000001,0,0,-0.17152,0.268304,0.070247,0.002775,0.072711,0.006741,109.841347,Spot
13,12.791869,5.121453,3.03497,2.401392,-0.803666,0.998355,0.912652,-13.957039,42.972042,-0.314908,6.966532,23.318878,5.410286,3.707045,3.243435,58.809525,10.858413,-1.933456,0.689304,0.610644,0.19278,-0.036937,-0.005071,0.004018,-0.002216,-0.002537,-1.107167,1.889414,2.086425,0.299051,0.411585,0.30426,150.621216,8.363091,-4.428779,-2.495322,0.076394,0.051203,0.031467,-0.000615,-0.000135,0.000002,0,-0,-0.159064,0.291539,0.080904,0.002592,0.075436,0.007074,96.028786,Spot
27,19.305435,6.391001,4.980027,0.911571,-1.001225,-0.890182,5.966774,-15.034034,-162.341949,-10.459456,9.734797,29.588879,11.592052,4.213365,3.775543,284.904755,12.290528,-7.014907,0.907354,0.857914,0.355999,-0.029891,-0.02156,0.004999,0.004093,-0.003606,-2.121267,1.835734,1.958627,0.450173,0.428685,0.344773,326.592804,8.491489,-10.813946,-3.799039,0.083429,0.057996,0.049173,-0.000502,-0.00018,0.000001,0.000001,-0,-0.190597,0.273931,0.074033,0.003158,0.075448,0.007574,114.847275,Spot
49,23.093187,8.25054,6.859544,1.700856,0.209085,-2.733603,-2.749431,72.984612,83.034988,-16.81094,8.583008,26.182089,15.599396,4.399133,4.042464,159.904755,13.052893,-10.040295,1.097743,0.97418,0.595951,-0.00507,-0.028665,0.001697,0.007316,-0.000265,-2.667874,1.555695,1.5501,0.599454,0.421217,0.366351,307.001892,8.564942,-14.528245,-4.48795,0.087592,0.065694,0.053872,-0.000357,-0.000197,-0,0.000001,-0,-0.207158,0.256593,0.067333,0.003492,0.074589,0.007761,116.344147,Spot
16,19.984917,6.22806,4.132137,1.391708,1.101643,0.058439,-4.711994,-50.429924,82.014648,-8.96849,8.397271,25.095524,13.02091,4.208123,3.989487,172.285721,12.770973,-7.213943,1.053548,0.854985,0.43445,0.02699,-0.020104,-0.003301,0.00375,0.003209,-2.342983,1.627186,1.5671,0.585661,0.401947,0.37078,260.808716,8.574307,-11.410609,-4.196666,0.088294,0.067244,0.049358,-0.000215,-0.000181,-0.000001,0.000001,0,-0.204895,0.2492,0.063752,0.00345,0.073024,0.007573,117.366913,Spot
13,15.376187,3.958258,3.957432,3.321855,0.104775,0.27685,1.033803,3.641463,-17.54702,-3.321029,7.87031,24.492779,7.637234,3.869497,3.577805,185.619049,11.559927,-3.81626,0.843461,0.697655,0.022343,-0.024502,-0.010254,0.001877,-0.000074,0.000051,-1.563458,1.880272,2.029124,0.409873,0.419586,0.337118,126.246216,8.444834,-6.931354,-3.115093,0.079325,0.057553,0.039223,-0.000447,-0.000157,0.000001,0.000001,-0,-0.176102,0.280259,0.076097,0.002986,0.074938,0.007507,114.988754,Spot
46,23.639524,8.244705,6.438598,2.97443,-0.383974,-2.210163,-0.019699,30.648109,-63.745686,-17.657732,8.774714,26.968754,16.236374,4.446227,4.133119,203.809525,13.193139,-10.446385,1.117885,0.971388,0.691417,-0.026464,-0.030512,0.004922,0.007014,-0.002549,-2.78069,1.536158,1.580979,0.619344,0.437787,0.38473,308.051147,8.5767,-15.062824,-4.616439,0.086431,0.064232,0.059058,-0.000362,-0.00021,0,0.000001,-0,-0.209721,0.257468,0.067872,0.003623,0.074922,0.008085,116.99231,Spot
38,28.030102,10.200117,9.993861,4.545281,-0.329064,-1.594996,-3.535163,-43.046867,104.135139,-24.73926,4.414299,21.575594,20.775553,4.695058,4.385944,456.476196,14.037525,-13.992577,1.270385,1.233783,0.912327,-0.012592,-0.037086,0.003593,0.008126,-0.001832,-3.416495,0.864965,0.933144,0.722817,0.439407,0.401397,252.155304,8.650016,-19.380085,-5.387509,0.090535,0.071127,0.06537,-0.000264,-0.000229,-0.000001,0.000001,-0,-0.227031,0.237254,0.060815,0.003953,0.074124,0.008311,114.620079,Spot
33,23.584585,7.15753,5.219147,0.331472,0.14929,0.524915,-0.675296,17.045723,38.239902,-12.708149,8.231814,25.622225,16.490562,4.547297,4.281547,123.809525,13.676569,-9.908016,1.156188,1.076392,0.770059,0.012278,-0.023801,-0.00097,0.001766,0.000872,-3.002638,1.232394,1.215088,0.656735,0.43469,0.38577,281.397736,8.655401,-14.929184,-5.021168,0.091152,0.071065,0.061848,-0.000174,-0.00021,-0.000001,0.000001,0,-0.224065,0.231866,0.058157,0.003847,0.072707,0.008128,115.033073,Spot
7,7.985771,0.59151,0.325938,0.141838,-0.151123,0.06335,1.166849,-13.025148,-81.395897,-0.123734,0.265783,0.105308,0.043603,0.141795,0.096401,10.476191,7.833445,-0.152326,0.054007,0.034703,0.006021,-0.006125,-0.002435,0.000681,0.000347,0.000041,-0.094731,0.204723,0.047186,0.001414,0.049527,0.004534,7.592803,7.589795,-0.395976,-0.24365,0.033725,0.005791,0.000086,-0.00054,-0.00001,-0,0,0,-0.03943,0.186761,0.035499,0.000038,0.042703,0.000243,8.36132,Spot
9,7.932942,0.334009,0.172597,0.05249,-0.007173,-0.029998,-2.368018,21.636631,71.96624,0.213903,0.189666,0.095237,0.043546,0.137992,0.095179,2.285714,7.821131,-0.111811,0.057197,0.018022,0.008077,-0.003118,-0.001231,0.000627,0.000006,0.000371,-0.083296,0.198043,0.042924,0.000908,0.047808,0.004468,9.842803,7.581731,-0.351211,-0.2394,0.0341,0.005725,0.000226,-0.000407,-0.000007,0,0,0,-0.040051,0.183152,0.034244,0.000052,0.041866,0.000258,8.609649,Spot
6,7.758841,0.385845,0.043777,0.015497,-0.061047,0.330303,0.126759,-6.111216,5.971905,0.357565,0.208397,0.076849,0.047651,0.134022,0.092367,6.333333,7.795866,0.037026,0.06123,0.011485,0.006664,0.000895,0.001077,0.000432,-0.000366,-0.000505,-0.056409,0.181355,0.036048,0.00109,0.045473,0.004371,8.922348,7.573313,-0.185527,-0.222553,0.03429,0.005918,0.000113,-0.000212,-0.000004,0,0,0,-0.040321,0.178379,0.032658,0.00007,0.040862,0.000271,9.447866,Spot
6,7.582242,0.406181,0.202332,0.047984,-0.147965,0.152554,1.845725,-17.628447,-18.338711,0.251833,0.271219,0.066147,0.045685,0.13057,0.088771,4.952381,7.765232,0.18299,0.055429,0.02962,0.000408,0.005057,0.002688,-0.000231,-0.000369,-0.00093,-0.025401,0.15732,0.028266,0.00126,0.042753,0.004232,7.695076,7.563962,-0.01828,-0.20127,0.03421,0.005986,0.000015,0.000015,-0.000001,0,-0,0,-0.040181,0.172829,0.030854,0.000085,0.039725,0.000276,9.274776,Spot
9,7.494163,0.523142,0.282079,0.248578,0.113269,-0.340719,0.320509,11.817959,-33.465275,0.48964,0.259965,0.06125,0.049749,0.128054,0.08566,4.809524,7.739935,0.245772,0.047593,0.03016,0.002997,0.008496,0.002363,-0.001132,-0.000245,0.000391,-0.014436,0.131599,0.021404,0.001211,0.039903,0.004044,7.528409,7.553376,0.059213,-0.186559,0.033772,0.005691,0.000034,0.000234,0,0,-0,0,-0.039497,0.166912,0.028957,0.000092,0.038502,0.000273,8.910688,Spot
13,12.24834,3.035142,2.659109,1.687627,0.301601,-0.173233,-1.035369,14.869741,13.13415,-1.311593,4.483569,9.146648,2.724503,1.849299,1.320669,14.952381,10.416758,-1.831582,0.544181,0.43107,0.117714,0.013164,-0.00247,-0.000545,-0.000401,0.001396,-0.857537,1.29739,1.018409,0.187145,0.243772,0.204352,94.308716,8.380693,-3.867646,-2.036064,0.071339,0.05253,0.027543,0.00032,-0.000092,-0,0,0,-0.151413,0.145704,0.022229,0.002545,0.042816,0.006785,43.716896,Spot
9,12.211483,2.549933,2.115865,1.209579,-0.547773,0.605441,3.427459,-7.715725,-101.930252,-0.775511,5.133364,10.192489,2.621613,1.83026,1.311312,55.285713,10.40015,-1.811333,0.516797,0.430692,0.074944,-0.018719,-0.00504,0.001373,-0.000934,-0.00013,-0.872544,1.338698,1.068551,0.177569,0.234505,0.21556,105.916664,8.375855,-3.835628,-2.024295,0.069682,0.052383,0.028701,-0.000341,-0.000093,0.000001,0,-0,-0.150767,0.145751,0.021997,0.002559,0.042309,0.006664,43.435738,Spot
13,10.575117,3.021164,1.7198,0.669976,-0.657413,0.15553,0.738503,-1.687147,80.112694,0.631388,4.001952,8.953898,1.729697,1.693236,1.209068,19.952381,9.901523,-0.673594,0.423006,0.344207,0.205417,-0.040829,-0.004643,0.002265,-0.00034,-0.001693,-0.561796,1.31137,1.057739,0.132357,0.21825,0.207903,50.496212,8.320168,-2.25495,-1.581355,0.06597,0.051222,0.021016,-0.000948,-0.000079,0.000003,0,-0,-0.138208,0.157326,0.024554,0.002352,0.042152,0.006286,37.752674,Spot
8,15.406455,3.622153,1.314465,0.353069,-0.301815,0.070525,-0.610459,-30.155672,43.512012,-4.583548,5.858273,11.693225,4.215136,2.230567,1.508601,250.952377,11.45086,-3.955595,0.709565,0.556977,0.19566,-0.001466,-0.009663,0.002085,0.001224,-0.001175,-1.462201,1.271412,0.938863,0.288528,0.277778,0.222415,102.005684,8.491467,-6.914988,-2.959393,0.074743,0.059341,0.046458,0.000141,-0.000134,0,0.000001,-0,-0.180542,0.102494,0.014407,0.003,0.041562,0.007636,49.647739,Spot
28,16.159466,4.257304,2.56796,0.522366,-0.168896,-0.459549,-2.133378,3.883204,30.702534,-7.34763,5.591761,10.88441,5.17184,2.218355,1.470858,149.333328,11.435981,-4.723485,0.709794,0.55729,0.229091,-0.02557,-0.013347,0.002317,0.002458,-0.000172,-1.496174,1.284884,0.974021,0.288318,0.273537,0.229945,110.392044,8.485908,-7.673558,-2.950073,0.072309,0.059571,0.047115,-0.000323,-0.000134,0.000002,0.000001,-0,-0.178995,0.10337,0.014058,0.003084,0.040945,0.00748,50.300949,Spot
18,13.436134,3.132115,1.620382,1.445177,0.029079,-0.185757,1.336004,17.519369,-94.968971,-2.956909,5.115875,10.541513,3.485602,2.053074,1.317629,55.809525,10.77292,-2.663215,0.588079,0.451901,0.010095,-0.038093,-0.00908,0.000815,0.001011,0.001034,-1.050076,1.372098,1.102361,0.215073,0.258306,0.219396,63.922348,8.422674,-5.01346,-2.350245,0.068418,0.058312,0.036559,-0.000743,-0.000113,0.000002,0,-0,-0.163288,0.129156,0.018193,0.002877,0.040882,0.007033,47.812775,Spot
20,17.351433,3.89164,1.678285,0.314586,-0.984476,-0.340384,2.967348,19.874048,-77.432556,-5.255339,4.901402,11.169783,5.097736,2.485843,1.631625,50.904762,12.106004,-5.245429,0.833801,0.674963,0.381152,-0.015743,-0.01416,0.003483,0.001842,-0.003096,-1.889916,1.084257,0.726055,0.368321,0.30043,0.23327,93.183716,8.55024,-8.801193,-3.555764,0.075061,0.06358,0.058539,-0.000136,-0.000155,0.000001,0.000001,-0,-0.19718,0.056157,0.009189,0.00321,0.040552,0.008163,53.810463,Spot
29,17.895222,5.294961,2.947116,0.021171,-0.256851,-1.128074,-3.557337,4.458692,132.110901,-8.263247,3.80674,8.493253,6.971108,2.48659,1.577498,24.904762,12.049272,-5.84595,0.83496,0.670317,0.366436,-0.026368,-0.01608,0.002773,0.003901,-0.001192,-1.871712,1.11492,0.790196,0.356251,0.301677,0.235149,85.570076,8.543563,-9.351659,-3.505709,0.070876,0.064349,0.059395,-0.000342,-0.000156,0.000002,0.000001,-0,-0.194619,0.060802,0.008758,0.003476,0.039855,0.007986,55.269852,Spot
16,14.577495,3.520817,1.357048,1.160043,0.579862,0.282058,-2.295553,-17.018732,-7.228335,-3.717823,4.728377,10.476542,3.760356,2.308223,1.402349,40.952381,11.252107,-3.325388,0.666593,0.522849,0.108681,-0.026731,-0.008941,-0.000109,0.001609,0.002304,-1.298123,1.35373,1.078373,0.254394,0.28865,0.220967,67.142044,8.475207,-6.102287,-2.776899,0.068296,0.061721,0.046582,-0.000515,-0.000131,0.000002,0,-0,-0.176599,0.1077,0.014266,0.003156,0.039872,0.007496,52.910599,Spot
17,17.569578,5.177694,1.079785,0.42047,-0.347481,0.500941,-1.372533,-4.677547,60.578423,-5.83701,3.879936,8.749026,7.500347,2.558545,1.664934,15.238095,12.111862,-5.457716,0.880732,0.672309,0.348707,-0.024507,-0.012763,0.002072,0.001191,-0.001533,-1.901748,1.083908,0.730564,0.403305,0.305293,0.238582,66.058716,8.547005,-9.022573,-3.564857,0.0733,0.064829,0.059553,-0.000458,-0.000153,0.000002,0.000001,-0,-0.197681,0.058807,0.009068,0.003452,0.040015,0.008289,56.662331,Spot
22,16.694029,4.014628,1.504794,0.580411,-0.582081,-0.768211,3.689172,5.077136,-143.479523,-4.939011,4.250152,11.040157,4.5066,2.576762,1.594182,38.619049,11.985442,-4.708587,0.801015,0.678041,0.304992,-0.017631,-0.010341,0.001674,0.001627,-0.001981,-1.784049,1.184158,0.89265,0.295787,0.312559,0.232916,49.405304,8.539335,-8.154694,-3.446107,0.06857,0.063062,0.062493,-0.000377,-0.000152,0.000001,0.000001,-0,-0.194124,0.065583,0.008986,0.003535,0.039279,0.008099,57.236198,Spot
10,10.198883,2.217364,1.129456,0.816513,-0.139727,0.276193,0.145932,13.660435,-7.052842,0.271395,2.661329,5.824596,1.302332,1.613466,1.143158,2,9.48863,-0.710253,0.397345,0.344722,0.274582,-0.014651,0.002923,0.001739,-0.000349,-0.000944,-0.467485,1.211862,1.012733,0.113977,0.296676,0.180928,13.195076,7.998305,-2.200578,-1.490325,0.084073,0.048788,0.015449,0.000102,-0.000046,0.000001,-0,-0,-0.14831,0.283471,0.079871,0.002278,0.079357,0.006438,41.043835,Spot
10,10.45534,2.139016,1.662576,0.953227,0.368415,0.126868,-0.304834,-11.349791,-44.950504,-0.476786,2.771758,6.067236,1.734557,1.578307,1.164132,3.619048,9.537634,-0.917706,0.44249,0.322015,0.264119,0.00754,-0.000646,-0.000499,0.000665,0.0004,-0.500386,1.213804,0.999199,0.13062,0.289541,0.187174,28.255682,8.001016,-2.454325,-1.536618,0.084407,0.049177,0.016957,0.000209,-0.000051,-0,0,0,-0.150541,0.280247,0.078317,0.002353,0.078815,0.006334,37.695709,Spot
13,9.673388,1.875118,1.845257,0.649346,0.285678,-0.025586,0.56806,-8.302168,29.215944,-0.619484,2.403648,5.122982,1.387269,1.43234,1.122051,13.142858,9.234897,-0.438491,0.401617,0.330437,0.254496,0.021913,-0.00291,-0.002156,0.00057,0.001329,-0.325676,1.121967,0.889735,0.112275,0.268791,0.185203,17.517046,7.955612,-1.717775,-1.279284,0.082021,0.04838,0.011763,0.000289,-0.000048,-0.000001,0,0,-0.142164,0.279183,0.077634,0.002271,0.078065,0.005992,36.571407,Spot
7,11.041629,2.70668,1.609754,0.731449,-0.941241,0.696286,3.135952,-13.683491,-74.630028,0.365477,4.040532,8.719992,1.946111,1.956286,1.321925,23.142857,10.12722,-0.914409,0.456706,0.407812,0.188355,-0.025851,0.002813,0.004268,-0.001517,-0.003189,-0.676163,1.367691,1.1935,0.142408,0.33156,0.200255,72.564392,8.10278,-2.938848,-2.02444,0.088681,0.056374,0.027874,0.000085,-0.000084,0.000001,0,-0,-0.172928,0.276889,0.077449,0.002647,0.079499,0.007435,43.597126,Spot
9,13.501011,2.483891,2.301276,2.202033,-0.508788,0.737129,0.656345,-2.896254,10.415587,-2.583134,5.039617,9.891184,2.81006,2.075404,1.429208,26.333334,10.720897,-2.780114,0.574333,0.524308,0.015734,-0.008043,-0.00231,0.002486,-0.000189,-0.002948,-1.082906,1.379319,1.174739,0.205269,0.339996,0.211628,98.808716,8.162622,-5.338388,-2.558274,0.091995,0.05831,0.0377,0.000164,-0.000105,0.000001,0,-0,-0.188005,0.266244,0.073191,0.002915,0.078888,0.007659,46.413364,Spot
13,14.112549,3.489021,2.093445,1.704952,0.631197,-0.722635,-3.688246,10.975746,120.999634,-3.877514,5.058046,9.425773,3.77161,2.038595,1.438697,89.809525,10.793881,-3.318667,0.63614,0.502138,0.020383,0.011682,-0.00658,-0.001377,0.001782,0.000873,-1.158661,1.352063,1.12311,0.238888,0.330439,0.22174,105.195076,8.165662,-5.946887,-2.62822,0.09224,0.058945,0.038475,0.000233,-0.00011,-0,0,0,-0.18966,0.261922,0.071195,0.003003,0.078176,0.007533,46.409714,Spot
18,12.481164,3.078152,1.978618,1.47902,0.816243,-0.335142,-0.904327,6.542154,-101.251961,-2.578554,4.379288,8.393887,2.985263,1.856488,1.354573,50.476189,10.319752,-2.161412,0.56834,0.409167,0.115568,0.021531,-0.006531,-0.003771,0.001619,0.003492,-0.861939,1.321208,1.084915,0.2031,0.304514,0.22196,71.121216,8.111171,-4.369993,-2.208581,0.089305,0.05776,0.030617,0.000274,-0.000098,-0.000001,0,0,-0.177682,0.265197,0.071958,0.002916,0.077481,0.007113,43.79578,Spot
16,13.815526,3.272297,1.727057,0.968967,-0.256448,0.169292,-0.27596,18.144333,19.01837,-2.514207,5.447935,12.161524,3.574459,2.33371,1.539928,51.904762,11.147839,-2.667687,0.599747,0.515029,0.105097,-0.00591,-0.001949,0.002297,-0.000391,-0.001011,-1.219872,1.444156,1.249572,0.217742,0.364103,0.230405,99.001892,8.221446,-5.59408,-2.926393,0.094405,0.063095,0.046126,0.000139,-0.000126,0.000001,0,-0,-0.203626,0.259346,0.071048,0.003182,0.07898,0.008349,53.68066,Spot
22,17.542631,4.159022,2.811781,1.694036,-0.084425,0.351063,1.431195,-29.530876,-20.473621,-8.664839,5.583637,11.750025,4.92863,2.487735,1.660579,230.571426,11.922942,-5.619689,0.748401,0.671694,0.374246,0.00668,-0.008356,0.000316,0.000015,-0.001368,-1.794341,1.247901,1.019955,0.304262,0.373238,0.248286,122.954544,8.288424,-9.254208,-3.634519,0.097947,0.065703,0.056818,0.000156,-0.000154,0,0.000001,-0,-0.220468,0.241413,0.064559,0.003477,0.077987,0.008633,52.91555,Spot
35,18.371101,5.009639,3.951041,1.97636,0.225397,-0.968467,0.992809,15.515701,-51.206341,-10.937039,4.693272,9.357223,5.827574,2.455702,1.657765,98.904762,11.991098,-6.380003,0.839213,0.641993,0.392388,0.013913,-0.011171,-0.001914,0.00124,0.00035,-1.873594,1.165127,0.902063,0.375158,0.362272,0.257279,107.022728,8.290959,-10.080142,-3.700139,0.098058,0.06687,0.056401,0.000157,-0.000158,-0,0.000001,0,-0.221329,0.236303,0.062301,0.003632,0.07711,0.008509,53.633877,Spot
26,15.742699,4.416333,3.233549,0.023696,0.182157,-0.725387,-1.175277,-0.333087,86.043159,-7.626186,4.750587,8.984215,4.793835,2.245812,1.537326,91.476189,11.329837,-4.412862,0.734295,0.52956,0.15576,0.01124,-0.008173,-0.002339,0.001386,0.001507,-1.419615,1.303739,1.030504,0.31294,0.332243,0.256497,73.590912,8.228573,-7.514126,-3.101264,0.094607,0.064946,0.046551,0.000136,-0.000137,-0,0,0,-0.206103,0.245663,0.064765,0.003573,0.076489,0.008031,53.077488,Spot
23,16.227329,4.327329,1.036104,0.142644,0.641351,-0.91477,-2.496471,-1.071572,63.290176,-5.506078,5.597283,13.507777,4.557837,2.579739,1.670609,41.952381,11.876168,-4.351161,0.697839,0.573165,0.418552,0.020768,-0.008018,-0.00198,0.001541,0.001835,-1.689557,1.342063,1.1332,0.277706,0.379861,0.24945,108.592804,8.286605,-7.940724,-3.589563,0.097555,0.066402,0.058059,0.000124,-0.000152,-0,0,0,-0.222015,0.24441,0.065931,0.003524,0.078302,0.008854,55.591805,Spot
28,19.813049,4.644456,4.360844,0.368165,0.905106,-0.010762,-1.236875,4.280403,25.767252,-9.373465,4.158348,11.668913,5.964937,2.76436,1.791974,101.619049,12.741572,-7.071477,0.888627,0.785164,0.667557,0.022272,-0.013337,-0.003519,0.000225,0.002511,-2.341349,0.831956,0.757295,0.359307,0.389987,0.270431,120.403412,8.357116,-11.455934,-4.384457,0.10112,0.069803,0.068519,0.000061,-0.000183,-0,0.000001,0,-0.239442,0.220798,0.057976,0.00382,0.076999,0.009208,53.987961,Spot
25,19.728849,5.700717,2.005575,0.931668,0.082722,1.008444,2.933052,-17.726822,-98.711075,-8.637959,3.44813,8.911161,6.797977,2.743596,1.775117,82.333336,12.760076,-6.968774,0.999579,0.693231,0.663582,0.010442,-0.012346,-0.001873,-0.000936,0.000535,-2.356392,0.735098,0.566237,0.506339,0.3793,0.28096,114.547348,8.358484,-11.370365,-4.401591,0.100993,0.07167,0.066659,-0.000021,-0.000185,0,0.000001,-0,-0.239321,0.215751,0.055728,0.004141,0.075998,0.009119,53.975163,Spot
33,16.504438,4.201308,1.979821,0.03691,-0.548689,-0.810763,0.597154,18.892145,15.899532,-6.21804,4.396406,9.764928,4.63003,2.521229,1.628643,70.476189,11.934982,-4.569456,0.828535,0.56706,0.347548,-0.007936,-0.006225,0.001249,-0.000519,-0.00192,-1.743144,1.206157,0.928241,0.370276,0.348108,0.280142,70.3125,8.290532,-8.213906,-3.64445,0.097085,0.067998,0.056579,-0.000112,-0.000158,0,0.000001,-0,-0.221662,0.2309,0.059595,0.004045,0.075446,0.008594,55.125912,Spot
26,17.607338,4.224608,2.386759,1.549309,0.71105,-1.279666,1.258183,-2.83441,-76.9394,-8.160677,5.621491,13.429462,4.4377,2.635698,1.694302,116.333336,12.049929,-5.557409,0.770273,0.64475,0.459463,0.038909,-0.012506,-0.004843,0.002552,0.002093,-1.874485,1.238683,1.017953,0.3257,0.37441,0.25163,96.257576,8.28799,-9.319348,-3.761939,0.097716,0.066395,0.06022,0.00003,-0.000156,-0.000001,0.000001,0,-0.224331,0.241761,0.064789,0.003626,0.077651,0.008887,56.643299,Spot
43,20.800112,5.995158,4.157759,1.24915,1.241307,-1.449746,-1.086737,43.567661,-33.767155,-11.402067,2.653926,11.168537,5.337133,2.840775,1.801044,124.666664,12.88305,-7.917062,1.015536,0.826821,0.64685,0.026839,-0.016082,-0.005052,0.001308,0.004206,-2.489207,0.601405,0.61185,0.402321,0.385206,0.275056,70.695076,8.358263,-12.441849,-4.524787,0.101008,0.071661,0.068305,-0.000116,-0.000184,-0.000001,0.000001,0,-0.240974,0.217672,0.056614,0.004027,0.076179,0.009313,54.44519,Spot
19,19.221033,5.391842,1.09839,0.690753,0.222011,1.255652,-2.439832,-16.148678,135.050125,-5.799478,3.671221,10.731012,5.08567,2.836684,1.767185,123.904762,12.823179,-6.397854,1.013052,0.78039,0.609009,-0.001173,-0.011257,-0.000535,-0.00157,0.000883,-2.402452,0.68201,0.650676,0.379417,0.37661,0.288651,85.007576,8.358231,-10.862803,-4.464949,0.100508,0.070538,0.068724,-0.000276,-0.000183,0,0.000001,-0,-0.23977,0.213666,0.054638,0.004365,0.075117,0.009273,54.296177,Spot
10,15.197036,2.95674,1.135778,0.432192,-0.675437,1.203593,0.451253,-21.976072,-55.121067,-1.38877,4.436336,11.512227,3.196936,2.621246,1.605826,67.571426,11.911476,-3.28556,0.775522,0.563248,0.353682,-0.028722,-0.002594,0.004222,-0.002198,-0.003193,-1.692452,1.275774,1.051497,0.308113,0.348503,0.288087,71.439392,8.288033,-6.909002,-3.623443,0.09631,0.065228,0.059302,-0.000423,-0.000153,0.000001,0,-0,-0.22084,0.230583,0.059072,0.004136,0.074602,0.008708,57.204918,Spot
23,16.875036,3.672216,2.810063,1.436692,0.640206,0.091058,-0.336416,5.354997,32.043278,-7.918971,5.860042,12.386339,4.991261,2.486583,1.622299,70.904762,11.56867,-5.306366,0.792775,0.58565,0.272537,0.038676,-0.011995,-0.004361,0.001464,0.001234,-1.650963,1.305243,1.05362,0.349578,0.347635,0.251294,101.666664,8.224275,-8.650762,-3.344396,0.094649,0.064274,0.051021,-0.000132,-0.000137,-0.000001,0,0,-0.209944,0.252625,0.067928,0.003496,0.077019,0.008496,56.576241,Spot
29,19.97562,6.832465,4.564992,1.839819,0.645226,-0.57064,-2.798917,-32.256725,53.587154,-13.237276,2.896361,9.979865,6.817085,2.698625,1.698955,77.571426,12.261692,-7.713928,0.961259,0.709705,0.467763,0.016248,-0.014356,-0.002519,0.002262,0.001878,-2.138727,1.029809,0.789389,0.463568,0.358095,0.273071,81.166664,8.29089,-11.684731,-3.970802,0.097404,0.06911,0.05804,-0.000346,-0.000157,-0.000001,0.000001,0,-0.224553,0.233384,0.060768,0.003939,0.07554,0.008969,56.85202,Spot
